time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,7.965626205421505e-08,-5.277642265107078e-08,10.000276092580881,6.28286581882918,6.28297406168668,0.0,1.0998345287753146e-05,-1.3249109936470651e-05,0.009202944083927914,-0.018975331079724187,-0.01170425824114227,0.0,406.33570009425046,405.2853488019327,409.18163643308924,407.48927218166875
0.12000000000000001,7.940099387112952e-06,-1.2525585129520767e-05,10.006436394294488,6.282210525528271,6.282799883518351,0.0,0.00029661085534634995,-0.0005014790523671644,0.19612605298141736,0.001643142170845685,0.01056696912195803,0.0,462.85640548031597,464.6055717023818,462.78173187753254,464.40162867266656
0.18,3.3171846187575886e-05,-6.946625447405446e-05,10.0285588737695,6.28224775471578,0.00031279333553335675,0.0,0.00045218173924063866,-0.0013869417221290235,0.541191152262662,-0.0015077616768408408,0.013695352008020861,0.0,508.0980280760197,508.32208067566296,509.5586309807183,509.33335826083106
0.23999999999999996,5.106946657743382e-05,-0.00017172144722124602,10.063238605682587,6.282001550840551,0.0011296987879605425,0.0,6.405266930121129e-05,-0.0020374685388069268,0.614762682106121,-0.009878929341334882,0.013454088656103952,0.0,428.3354844242275,428.3148623261662,429.5329669652846,428.8226380311433
0.3,2.5493208460202382e-05,-0.000323868161964405,10.105513439609354,6.281122682497013,0.0018522092052162265,0.0,-0.0010036687535570504,-0.0031150523124644143,0.7942903224229908,-0.0264823740095144,0.009056200213896545,0.0,462.13493426842246,461.78807391883106,462.4130075090592,461.1034881829853
0.36000000000000004,-7.623362059017571e-05,-0.000560815736763207,10.156816074981863,6.27970004573929,0.0021828608195377797,0.0,-0.002434233668744427,-0.004940825254481279,0.9157071980742717,-0.018675600001590853,-0.0027397185591409683,0.0,445.76329677689733,444.7983656752844,443.0040749841486,443.6453766023175
0.4200000000000001,-0.0002699488806807418,-0.000939185717496042,10.216274453340503,6.278528417534922,0.0019186310407937057,0.0,-0.003999456720241045,-0.007796424301053061,1.0661098309549175,-0.021286893866998925,-0.007959269673521514,0.0,453.5540957729545,453.1348323160791,453.70707070204867,453.49744136625867
0.48000000000000015,-0.0005476038408886052,-0.0015072235911912492,10.283218113202814,6.2778210305917845,0.0012971755381512295,0.0,-0.0052000568135401395,-0.011233997444532762,1.1652489584481338,0.002492024491114039,-0.01564669445153242,0.0,438.443956369562,437.8049958011858,436.45048578569174,438.4304553239106
0.5400000000000001,-0.0008882156837120973,-0.002314001359387805,10.36048765027693,6.278473611691371,0.0007291243128539904,0.0,-0.006063097405998878,-0.015602986559885557,1.4101333081374043,0.023845443513487635,0.000671796022203605,0.0,481.85247981174416,483.08451361906634,480.770612977094,482.3855159092122
0.6000000000000002,-0.0012713091736802564,-0.003367212334646848,10.4537620584109,6.279499951980775,0.0006624334776210716,0.0,-0.0067050360799001535,-0.019335617821548266,1.6986317105479027,-0.0018944341512001795,-0.00494099236983726,0.0,494.785468660412,494.3721406294825,496.3692178933145,494.47676122280035
0.6600000000000003,-0.0016893325117372595,-0.004621286553367146,10.563510607067679,6.279770959698325,0.0005594313827597119,0.0,-0.007204552785426675,-0.022452497642369798,1.9592442744438756,0.014969910429702974,0.004057576090196446,0.0,488.11652669976706,488.78758501791583,486.72309808485556,487.9834509389131
0.7200000000000003,-0.0021334902962979823,-0.006032344244175164,10.683133405147625,6.280857809314774,0.0007389897353169417,0.0,-0.0076213185795323555,-0.02448512252394288,2.0280629508974144,0.023758582054216364,0.0007727050556516871,0.0,431.16217090785074,430.88451552683995,429.9540642605594,430.6979295409755
0.7800000000000004,-0.0026077824893758557,-0.00754810240417433,10.810024291003238,6.282710027836137,0.00065862990996024,0.0,-0.008186694722678505,-0.02585143855732311,2.2013164886998293,0.042244045695325146,-0.0059391767759392235,0.0,464.4144898812342,463.8877976292154,462.0082008357501,463.4635720650392
0.8400000000000004,-0.0031113812698336683,-0.00909933522475248,10.945493119446217,0.0020729971922763823,0.00016406370588839536,0.0,-0.008556081662942751,-0.0255923866359918,2.314089759348554,0.04292177878124377,-0.013301776729462296,0.0,445.32102593597307,444.7185052664186,446.1389608937255,446.19526815380544
0.9000000000000005,-0.003625094000614816,-0.01058261139057652,11.087181378435083,0.004238695041238749,6.282563872683456,0.0,-0.008487566817265868,-0.02360506068486415,2.4086571873834544,0.016726992678341004,-0.012674644473469244,0.0,440.1134295206744,440.1654467175891,441.6394973310594,439.4742424241107
0.9600000000000005,-0.004115895445345517,-0.011889579511753371,11.238611827979177,0.005716381868114517,6.282027082186335,0.0,-0.007795326355657505,-0.019808299290521376,2.638522727989921,0.037002913954131224,-0.002374273586051611,0.0,481.1170947615118,481.8964268909225,481.00029280754677,482.53335308804645
1.0200000000000005,-0.004558471314836465,-0.012948368281739966,11.400452253908508,0.007613303409777394,6.281811162429534,0.0,-0.006938921320481708,-0.0152679296179746,2.755881450372987,0.01775529383430749,-0.006167500263824287,0.0,449.92688265627277,449.6197463845024,448.9906029392471,447.4266655854214
1.0800000000000005,-0.004945309367726517,-0.01370455738829616,11.568584600356873,0.008972059590971249,6.2814172354014595,0.0,-0.00591749157919443,-0.009816413931996764,2.8483034225646477,0.030970866235700268,-0.00737349853265701,0.0,442.44307815007295,442.3438823939533,440.61817031944634,441.7094106052816
